HEADER_NUMBER,ACCOUNT_NUMBER,SYSTEM_VALUE,POSTING_DATE,EFFECTIVE_DATE,ACCOUNT_ENTRY_DESCRIPTION,ACCOUNTING_PERIOD,USER_NAME,ENTRY_SOURCE,YEAR,MONTH,DAY,POSTING_DAY_OF_WEEK,WEEKEND_POSTING,DAYS_BETWEEN_POST_AND_EFFECTIVE,ABS_VALUE,IS_LARGE_VALUE,ACCOUNT_USAGE_COUNT,USER_ACTIVITY_LEVEL,DESC_LENGTH,HAS_KEYWORDS,DAILY_ENTRIES_BY_USER,USER_VALUE_STD,TRANSACTION_ACCOUNT_PAIR_COUNT,ENTRY_SOURCE_ENC,USER_NAME_ENC,ANOMALY_SCORE,IS_ANOMALY
19290,8600002,343673.87,2024-09-06,2024-09-06,BS TRANSLATION AUGUST  2024,8,USER1,AUTOMATED ENTRY,2024,9,6,Friday,False,0,343673.87,0,8217,38086,27,0,1556,6172512.304013386,698,0,0,0.12127182491477573,0
19178,2020001,-192.31,2024-07-05,2024-07-05,IS TRANSLATIONS JUNE 2024,6,USER1,AUTOMATED ENTRY,2024,7,5,Friday,False,0,192.31,0,434,38086,25,0,2228,6172512.304013386,22,0,0,0.2211399051237402,0
19179,310004,-132.53,2024-07-04,2024-07-04,RECEIPTS  TRANSLATIONS JUNE 2024,6,USER1,AUTOMATED ENTRY,2024,7,4,Thursday,False,0,132.53,0,6889,38086,32,0,1940,6172512.304013386,656,0,0,0.18597017408040484,0
19104,8600002,15958.6,2024-04-17,2024-04-17,BS TRANSLATION APR 2024,4,USER4,AUTOMATED ENTRY,2024,4,17,Wednesday,False,0,15958.6,0,8217,4621,23,0,1176,2101401.2366761686,588,0,4,0.05404162141968538,0
159594,200001,-157.64,2024-08-20,2024-08-20,Cash Recpt INS  RECOVERY-INSURANCE,8,USER3,MANUAL ENTRY,2024,8,20,Tuesday,False,0,157.64,0,16177,19499,34,0,1134,93649.7543321324,2,1,3,0.1781933550396717,0
19334,8600002,-549651.51,2024-10-07,2024-10-07,BS TRANSLATION SEPT  2024,9,USER1,AUTOMATED ENTRY,2024,10,7,Monday,False,0,549651.51,0,8217,38086,25,0,2120,6172512.304013386,734,0,0,0.07156438696585932,0
19281,8600002,2.51,2024-09-04,2024-09-04,RECEIPTS  TRANSLATIONS AUG2024,8,USER1,AUTOMATED ENTRY,2024,9,4,Wednesday,False,0,2.51,0,8217,38086,30,0,3071,6172512.304013386,662,0,0,0.19589005691374894,0
19154,4050001,339.01,2024-06-30,2024-06-30,JUNE24 SANITATION,6,USER1,AUTOMATED ENTRY,2024,6,30,Sunday,True,0,339.01,0,279,38086,17,0,154,6172512.304013386,18,0,0,0.10649939847823298,0
19290,8600002,4953.02,2024-09-06,2024-09-06,BS TRANSLATION AUGUST  2024,8,USER1,AUTOMATED ENTRY,2024,9,6,Friday,False,0,4953.02,0,8217,38086,27,0,1556,6172512.304013386,698,0,0,0.1798473892261201,0
19179,310004,-51.17,2024-07-04,2024-07-04,RECEIPTS  TRANSLATIONS JUNE 2024,6,USER1,AUTOMATED ENTRY,2024,7,4,Thursday,False,0,51.17,0,6889,38086,32,0,1940,6172512.304013386,656,0,0,0.1864015533076362,0
19290,8600002,-514368.42,2024-09-06,2024-09-06,BS TRANSLATION AUGUST  2024,8,USER1,AUTOMATED ENTRY,2024,9,6,Friday,False,0,514368.42,0,8217,38086,27,0,1556,6172512.304013386,698,0,0,0.09409838100110623,0
19216,200001,16036.15,2024-08-03,2024-08-03,IS TRANSLATIONS JULY 2024,7,USER1,AUTOMATED ENTRY,2024,8,3,Saturday,True,0,16036.15,0,16177,38086,25,0,3287,6172512.304013386,479,0,0,0.11256989831662001,0
19179,8600002,-61.2,2024-07-04,2024-07-04,RECEIPTS  TRANSLATIONS JUNE 2024,6,USER1,AUTOMATED ENTRY,2024,7,4,Thursday,False,0,61.2,0,8217,38086,32,0,1940,6172512.304013386,656,0,0,0.19505242497000436,0
157813,200001,1486.84,2024-04-24,2024-04-24,Charge VAT  Value Added Tax,4,USER5,MANUAL ENTRY,2024,4,24,Wednesday,False,0,1486.84,0,16177,3904,27,0,538,141665.98657715722,4,1,5,0.09500750139228076,0
19281,8600002,-41.65,2024-09-04,2024-09-04,RECEIPTS  TRANSLATIONS AUG2024,8,USER1,AUTOMATED ENTRY,2024,9,4,Wednesday,False,0,41.65,0,8217,38086,30,0,3071,6172512.304013386,662,0,0,0.1952929683553239,0
19318,2500001,-928.81,2024-10-05,2024-10-05,IS TRANSLATIONS SEPT 2024,9,USER1,AUTOMATED ENTRY,2024,10,5,Saturday,True,0,928.81,0,894,38086,25,0,3395,6172512.304013386,43,0,0,0.15902960087457396,0
158186,200001,-1040.31,2024-05-29,2024-05-29,Cash Recpt LIF  RECOVERY -LIFTS,5,USER3,MANUAL ENTRY,2024,5,29,Wednesday,False,0,1040.31,0,16177,19499,31,0,3532,93649.7543321324,49,1,3,0.1819217834720278,0
158293,200001,46782.0,2024-05-29,2024-05-29,Charge RET  RENTAL-RETAIL,5,USER3,MANUAL ENTRY,2024,5,29,Wednesday,False,0,46782.0,0,16177,19499,25,0,3532,93649.7543321324,33,1,3,0.17641320901815372,0
19179,310004,-1072.29,2024-07-04,2024-07-04,RECEIPTS  TRANSLATIONS JUNE 2024,6,USER1,AUTOMATED ENTRY,2024,7,4,Thursday,False,0,1072.29,0,6889,38086,32,0,1940,6172512.304013386,656,0,0,0.1818024146393999,0
19281,8600002,1.97,2024-09-04,2024-09-04,RECEIPTS  TRANSLATIONS AUG2024,8,USER1,AUTOMATED ENTRY,2024,9,4,Wednesday,False,0,1.97,0,8217,38086,30,0,3071,6172512.304013386,662,0,0,0.19589005691374894,0
19281,8600002,-2.81,2024-09-04,2024-09-04,RECEIPTS  TRANSLATIONS AUG2024,8,USER1,AUTOMATED ENTRY,2024,9,4,Wednesday,False,0,2.81,0,8217,38086,30,0,3071,6172512.304013386,662,0,0,0.19589005691374894,0
175604,450020,1351.2,2024-08-05,2024-08-05,ZWHAR0714_04    Tax,7,USER1,MANUAL ENTRY,2024,8,5,Monday,False,0,1351.2,0,2369,38086,19,0,1798,6172512.304013386,2,1,0,0.1688366365360638,0
19130,310004,-26.1,2024-06-09,2024-06-09,RECEIPTS  TRANSLATIONS MAY 2024,5,USER1,AUTOMATED ENTRY,2024,6,9,Sunday,True,0,26.1,0,6889,38086,31,0,2801,6172512.304013386,670,0,0,0.16112295240482233,0
158261,2300001,-15698.93,2024-05-29,2024-05-29,Charge SEC  RECOVERY-SECURITY,5,USER3,MANUAL ENTRY,2024,5,29,Wednesday,False,0,15698.93,0,440,19499,29,0,3532,93649.7543321324,1,1,3,0.18588102080824864,0
19113,450020,3525.41,2024-05-24,2024-05-24,LND-SCENIC GARDENS,5,USER4,AUTOMATED ENTRY,2024,5,24,Friday,False,0,3525.41,0,2369,4621,18,0,399,2101401.2366761686,117,0,4,0.11633553121527462,0
158150,200001,-393504.59,2024-05-29,2024-05-29,Cash Recpt RET  RENTAL-RETAIL,5,USER3,MANUAL ENTRY,2024,5,29,Wednesday,False,0,393504.59,0,16177,19499,29,0,3532,93649.7543321324,19,1,3,0.0792091441302688,0
19281,310004,-0.49,2024-09-04,2024-09-04,RECEIPTS  TRANSLATIONS AUG2024,8,USER1,AUTOMATED ENTRY,2024,9,4,Wednesday,False,0,0.49,0,6889,38086,30,0,3071,6172512.304013386,662,0,0,0.18323994205840327,0
160122,200001,102475.4,2024-09-25,2024-09-25,Charge RET  RENTAL-RETAIL,9,USER3,MANUAL ENTRY,2024,9,25,Wednesday,False,0,102475.4,0,16177,19499,25,0,963,93649.7543321324,18,1,3,0.1327095719796917,0
19275,402001,-7969.43,2024-09-04,2024-09-04,AUGUST2024 WATER COH,8,USER4,AUTOMATED ENTRY,2024,9,4,Wednesday,False,0,7969.43,0,2249,4621,20,0,341,2101401.2366761686,156,0,4,0.10132556266368897,0
158434,200001,35.75,2024-07-06,2024-07-06,Paymnt Rev WTR  RECOVERY-WATER,5,USER3,MANUAL ENTRY,2024,7,6,Saturday,True,0,35.75,0,16177,19499,30,0,98,93649.7543321324,8,1,3,0.06908435964753457,0
157743,310001,290.13,2024-04-11,2024-04-11,Cash Recpt VAT  Value Added Tax,4,USER5,MANUAL ENTRY,2024,4,11,Thursday,False,0,290.13,0,7685,3904,31,0,1646,141665.98657715722,2,1,5,0.13109347870257482,0
19092,310004,-715.43,2024-05-11,2024-05-11,RECEIPTS  TRANSLATIONS APR 2024,4,USER1,AUTOMATED ENTRY,2024,5,11,Saturday,True,0,715.43,0,6889,38086,31,0,2601,6172512.304013386,676,0,0,0.15122220197064395,0
157420,2020001,-3958.83,2024-04-03,2024-04-03,Charge SAN  RECOVERY-SANITATION,4,USER5,MANUAL ENTRY,2024,4,3,Wednesday,False,0,3958.83,0,434,3904,31,0,1720,141665.98657715722,1,1,5,0.12066100616653286,0
19090,6020001,172.89,2024-05-11,2024-05-11,SPOT RATES APR 24,4,USER1,AUTOMATED ENTRY,2024,5,11,Saturday,True,0,172.89,0,1089,38086,17,0,2601,6172512.304013386,59,0,0,0.15717843561185335,0
19218,4150010,44117.21,2024-08-03,2024-08-03,SPOT RATES JULY 24,7,USER1,AUTOMATED ENTRY,2024,8,3,Saturday,True,0,44117.21,0,14,38086,18,0,3287,6172512.304013386,4,0,0,0.13809585206160135,0
19269,200001,-195.1,2024-09-02,2024-09-02,REV JE0019268 ADV RENT AUG 2024,9,USER6,AUTOMATED ENTRY,2024,9,2,Monday,False,0,195.1,0,16177,1162,31,0,220,77803.0014004428,54,0,6,0.0694097695874939,0
177567,310001,-6572.0,2024-09-14,2024-09-14,A/P Cash Disbursed for checks,9,USER1,MANUAL ENTRY,2024,9,14,Saturday,True,0,6572.0,0,7685,38086,29,0,823,6172512.304013386,1,1,0,0.07265564356576504,0
19321,8600002,-2.29,2024-10-05,2024-10-05,RECEIPTS  TRANSLATIONS SEPT2024,9,USER1,AUTOMATED ENTRY,2024,10,5,Saturday,True,0,2.29,0,8217,38086,31,0,3395,6172512.304013386,740,0,0,0.146997065636699,0
19321,8600002,-94.79,2024-10-05,2024-10-05,RECEIPTS  TRANSLATIONS SEPT2024,9,USER1,AUTOMATED ENTRY,2024,10,5,Saturday,True,0,94.79,0,8217,38086,31,0,3395,6172512.304013386,740,0,0,0.14551268721081612,0
19092,310004,-219.54,2024-05-11,2024-05-11,RECEIPTS  TRANSLATIONS APR 2024,4,USER1,AUTOMATED ENTRY,2024,5,11,Saturday,True,0,219.54,0,6889,38086,31,0,2601,6172512.304013386,676,0,0,0.15516305646056855,0
19281,310004,-2.64,2024-09-04,2024-09-04,RECEIPTS  TRANSLATIONS AUG2024,8,USER1,AUTOMATED ENTRY,2024,9,4,Wednesday,False,0,2.64,0,6889,38086,30,0,3071,6172512.304013386,662,0,0,0.18323994205840327,0
157858,1650001,4567.88,2024-04-24,2024-04-24,Non-Cash Adj OMR  MARKET RENTAL COSTS,4,USER5,MANUAL ENTRY,2024,4,24,Wednesday,False,0,4567.88,0,120,3904,37,0,538,141665.98657715722,2,1,5,0.09586253680206325,0
19219,8600002,-0.12,2024-08-03,2024-08-03,RECEIPTS  TRANSLATIONS JULY 2024,7,USER1,AUTOMATED ENTRY,2024,8,3,Saturday,True,0,0.12,0,8217,38086,32,0,3287,6172512.304013386,761,0,0,0.16033349438931838,0
19240,450020,-131.48,2024-08-05,2024-08-05,BS TRANSLATION JULY 2024,7,USER1,AUTOMATED ENTRY,2024,8,5,Monday,False,0,131.48,0,2369,38086,24,0,1798,6172512.304013386,74,0,0,0.21802128241812396,0
158917,200001,-18431.67,2024-07-30,2024-07-30,Cash Recpt FEE  RECOVERY-MNGT FEE,7,USER3,MANUAL ENTRY,2024,7,30,Tuesday,False,0,18431.67,0,16177,19499,33,0,3160,93649.7543321324,48,1,3,0.18033307130842613,0
174885,310001,-62518.7,2024-07-23,2024-07-23,A/P Cash Disbursed for checks,7,USER1,MANUAL ENTRY,2024,7,23,Tuesday,False,0,62518.7,0,7685,38086,29,0,660,6172512.304013386,1,1,0,0.1218384951664484,0
173726,4150005,-3888.48,2024-06-12,2024-06-12,ZWHRSO00152     GENERATOR EMMISSIONS,6,USER1,MANUAL ENTRY,2024,6,12,Wednesday,False,0,3888.48,0,119,38086,36,0,309,6172512.304013386,5,1,0,0.15482813363832032,0
176399,402002,3686.67,2024-07-05,2024-07-05,ZW232           LANDSCAPING SERVICES,8,USER1,MANUAL ENTRY,2024,7,5,Friday,False,0,3686.67,0,2464,38086,36,0,2228,6172512.304013386,1,1,0,0.18935605600065786,0
157411,1500001,-0.02,2024-04-03,2024-04-03,Rentup RES  RENTAL-RESIDENTIAL,4,USER5,MANUAL ENTRY,2024,4,3,Wednesday,False,0,0.02,0,110,3904,30,0,1720,141665.98657715722,1,1,5,0.11318982887840912,0
19076,450020,-38.03,2024-05-08,2024-05-08,OMLAC INPUT TAX ADJUSTMENT,4,USER1,AUTOMATED ENTRY,2024,5,8,Wednesday,False,0,38.03,0,2369,38086,26,1,267,6172512.304013386,127,0,0,0.17757053460058836,0
157500,8300010,-900.38,2024-04-03,2024-04-03,Charge IOR  RECOVERY-INTEREST_RENTAL,4,USER5,MANUAL ENTRY,2024,4,3,Wednesday,False,0,900.38,0,851,3904,36,0,1720,141665.98657715722,1,1,5,0.12111373644821033,0
19151,402001,-9278.71,2024-06-28,2024-06-28,JUNE2024 WATER COH,6,USER1,AUTOMATED ENTRY,2024,6,28,Friday,False,0,9278.71,0,2249,38086,18,0,316,6172512.304013386,153,0,0,0.14113372090036264,0
19108,310004,84696.8,2024-05-25,2024-05-25,BS TRANSLATION APR 2024,4,USER1,AUTOMATED ENTRY,2024,5,25,Saturday,True,0,84696.8,0,6889,38086,23,0,42,6172512.304013386,18,0,0,0.06363901595032095,0
157652,200001,-3966.7,2024-04-11,2024-04-11,Cash Recpt WTR  RECOVERY-WATER,4,USER5,MANUAL ENTRY,2024,4,11,Thursday,False,0,3966.7,0,16177,3904,30,0,1646,141665.98657715722,33,1,5,0.11405423359883848,0
158954,310001,479.65,2024-07-30,2024-07-30,Cash Recpt GEN  RECOVERY-GENERATORS,7,USER3,MANUAL ENTRY,2024,7,30,Tuesday,False,0,479.65,0,7685,19499,35,0,3160,93649.7543321324,23,1,3,0.203773532995501,0
158710,200001,-1591.46,2024-06-28,2024-06-28,Non-Cash Adj SEC  RECOVERY-SECURITY,6,USER3,MANUAL ENTRY,2024,6,28,Friday,False,0,1591.46,0,16177,19499,35,0,3030,93649.7543321324,35,1,3,0.20018198551320499,0
176278,400001,15611.26,2024-07-05,2024-07-05,A/P Total Payables for 08/24,8,USER1,MANUAL ENTRY,2024,7,5,Friday,False,0,15611.26,0,2312,38086,28,0,2228,6172512.304013386,1,1,0,0.1875321770657512,0
19140,404001,2.61,2024-06-11,2024-06-11,BS TRANSLATION MAY 2024,5,USER1,AUTOMATED ENTRY,2024,6,11,Tuesday,False,0,2.61,0,348,38086,23,0,1375,6172512.304013386,50,0,0,0.20060712020860721,0
19194,8300010,932.24,2024-07-15,2024-07-15,IS TRANSLATIONS JUNE 2024,7,USER1,AUTOMATED ENTRY,2024,7,15,Monday,False,0,932.24,0,851,38086,25,0,1668,6172512.304013386,66,0,0,0.2020905597955619,0
19334,8600002,27821.73,2024-10-07,2024-10-07,BS TRANSLATION SEPT  2024,9,USER1,AUTOMATED ENTRY,2024,10,7,Monday,False,0,27821.73,0,8217,38086,25,0,2120,6172512.304013386,734,0,0,0.13118734277051936,0
19092,8600002,69.52,2024-05-11,2024-05-11,RECEIPTS  TRANSLATIONS APR 2024,4,USER1,AUTOMATED ENTRY,2024,5,11,Saturday,True,0,69.52,0,8217,38086,31,0,2601,6172512.304013386,676,0,0,0.1546964447628698,0
19219,310004,-9.5,2024-08-03,2024-08-03,RECEIPTS  TRANSLATIONS JULY 2024,7,USER1,AUTOMATED ENTRY,2024,8,3,Saturday,True,0,9.5,0,6889,38086,32,0,3287,6172512.304013386,761,0,0,0.1574092158352972,0
19108,310004,0.05,2024-05-25,2024-05-25,BS TRANSLATION APR 2024,4,USER1,AUTOMATED ENTRY,2024,5,25,Saturday,True,0,0.05,0,6889,38086,23,0,42,6172512.304013386,18,0,0,0.0931969033083001,0
19334,450010,-286450.44,2024-10-07,2024-10-07,BS TRANSLATION SEPT  2024,9,USER1,AUTOMATED ENTRY,2024,10,7,Monday,False,0,286450.44,0,1541,38086,25,0,2120,6172512.304013386,89,0,0,0.14121901954233285,0
176831,402002,70015.45,2024-09-14,2024-09-14,22710 9/26/2024 SECURITY SERVICES,9,USER1,MANUAL ENTRY,2024,9,14,Saturday,True,0,70015.45,0,2464,38086,33,0,823,6172512.304013386,3,1,0,0.058950134191750436,0
19178,200001,20879.89,2024-07-05,2024-07-05,IS TRANSLATIONS JUNE 2024,6,USER1,AUTOMATED ENTRY,2024,7,5,Friday,False,0,20879.89,0,16177,38086,25,0,2228,6172512.304013386,414,0,0,0.14882235299379049,0
19341,4300075,3720.02,2024-09-30,2024-09-30,CLN-JUNE ACR SANITATION,9,USER1,AUTOMATED ENTRY,2024,9,30,Monday,False,0,3720.02,0,357,38086,23,0,90,6172512.304013386,26,0,0,0.15106045897895043,0
19195,1100001,-66588.5,2024-07-15,2024-07-15,IS TRANSLATIONS JUNE 2024,7,USER1,AUTOMATED ENTRY,2024,7,15,Monday,False,0,66588.5,0,276,38086,25,0,1668,6172512.304013386,21,0,0,0.1904597512749942,0
19202,7350001,0.34,2024-07-30,2024-07-30,DEPRECIATION JULY 24,7,USER1,AUTOMATED ENTRY,2024,7,30,Tuesday,False,0,0.34,0,120,38086,20,0,576,6172512.304013386,20,0,0,0.14994988555830363,0
19219,8600002,4.47,2024-08-03,2024-08-03,RECEIPTS  TRANSLATIONS JULY 2024,7,USER1,AUTOMATED ENTRY,2024,8,3,Saturday,True,0,4.47,0,8217,38086,32,0,3287,6172512.304013386,761,0,0,0.16097785715878066,0
19320,310004,-7511.28,2024-10-05,2024-10-05,SPOT RATES SEPT 24,9,USER1,AUTOMATED ENTRY,2024,10,5,Saturday,True,0,7511.28,0,6889,38086,18,0,3395,6172512.304013386,380,0,0,0.14210373813160582,0
19179,8600002,116.34,2024-07-04,2024-07-04,RECEIPTS  TRANSLATIONS JUNE 2024,6,USER1,AUTOMATED ENTRY,2024,7,4,Thursday,False,0,116.34,0,8217,38086,32,0,1940,6172512.304013386,656,0,0,0.1943921224309202,0
19181,4020001,3783.64,2024-07-01,2024-07-01,ELECTRICITY ACCRUALS JUNE 2024,6,USER1,AUTOMATED ENTRY,2024,7,1,Monday,False,0,3783.64,0,208,38086,30,0,480,6172512.304013386,9,0,0,0.1846722525631161,0
159490,200001,92001.04,2024-08-20,2024-08-20,Paymnt Rev PPM  PRE PAYMENTS,8,USER3,MANUAL ENTRY,2024,8,20,Tuesday,False,0,92001.04,0,16177,19499,28,0,1134,93649.7543321324,9,1,3,0.1392136034184554,0
157390,2320001,-8360.05,2024-04-03,2024-04-03,Charge CLN  RECOVERY-CLEANING,4,USER5,MANUAL ENTRY,2024,4,3,Wednesday,False,0,8360.05,0,369,3904,29,0,1720,141665.98657715722,1,1,5,0.11640574093989597,0
19216,2710001,-47154.07,2024-08-03,2024-08-03,IS TRANSLATIONS JULY 2024,7,USER1,AUTOMATED ENTRY,2024,8,3,Saturday,True,0,47154.07,0,745,38086,25,0,3287,6172512.304013386,50,0,0,0.14757008674589156,0
19140,8600002,-17.3,2024-06-11,2024-06-11,BS TRANSLATION MAY 2024,5,USER1,AUTOMATED ENTRY,2024,6,11,Tuesday,False,0,17.3,0,8217,38086,23,0,1375,6172512.304013386,608,0,0,0.15027928319574663,0
19240,8600002,5.86,2024-08-05,2024-08-05,BS TRANSLATION JULY 2024,7,USER1,AUTOMATED ENTRY,2024,8,5,Monday,False,0,5.86,0,8217,38086,24,0,1798,6172512.304013386,676,0,0,0.19150901718581664,0
158772,2710001,7.44,2024-07-04,2024-07-04,Non-Cash Adj FEE  RECOVERY-MNGT FEE,6,USER3,MANUAL ENTRY,2024,7,4,Thursday,False,0,7.44,0,745,19499,35,0,310,93649.7543321324,2,1,3,0.16742928420413344,0
19195,200001,3890.23,2024-07-15,2024-07-15,IS TRANSLATIONS JUNE 2024,7,USER1,AUTOMATED ENTRY,2024,7,15,Monday,False,0,3890.23,0,16177,38086,25,0,1668,6172512.304013386,413,0,0,0.1262289746033668,0
19290,450020,182.27,2024-09-06,2024-09-06,BS TRANSLATION AUGUST  2024,8,USER1,AUTOMATED ENTRY,2024,9,6,Friday,False,0,182.27,0,2369,38086,27,0,1556,6172512.304013386,79,0,0,0.21390610174245406,0
157947,310001,3582.55,2024-05-14,2024-05-14,Cash Recpt FEE  RECOVERY-MNGT FEE,4,USER3,MANUAL ENTRY,2024,5,14,Tuesday,False,0,3582.55,0,7685,19499,33,0,542,93649.7543321324,13,1,3,0.1818311981932435,0
19281,8600002,-41.3,2024-09-04,2024-09-04,RECEIPTS  TRANSLATIONS AUG2024,8,USER1,AUTOMATED ENTRY,2024,9,4,Wednesday,False,0,41.3,0,8217,38086,30,0,3071,6172512.304013386,662,0,0,0.1952929683553239,0
19104,200001,64810.43,2024-04-17,2024-04-17,BS TRANSLATION APR 2024,4,USER4,AUTOMATED ENTRY,2024,4,17,Wednesday,False,0,64810.43,0,16177,4621,23,0,1176,2101401.2366761686,69,0,4,0.05619896197529495,0
19140,450015,-47.68,2024-06-11,2024-06-11,BS TRANSLATION MAY 2024,5,USER1,AUTOMATED ENTRY,2024,6,11,Tuesday,False,0,47.68,0,249,38086,23,0,1375,6172512.304013386,9,0,0,0.19526042583753672,0
19219,310004,7.52,2024-08-03,2024-08-03,RECEIPTS  TRANSLATIONS JULY 2024,7,USER1,AUTOMATED ENTRY,2024,8,3,Saturday,True,0,7.52,0,6889,38086,32,0,3287,6172512.304013386,761,0,0,0.15665378732598811,0
19212,450010,725.64,2024-08-01,2024-08-01,OMLAC INPUT TAX ADJUSTMENT,7,USER1,AUTOMATED ENTRY,2024,8,1,Thursday,False,0,725.64,0,1541,38086,26,1,162,6172512.304013386,71,0,0,0.1884947147957614,0
19130,8600002,-6.66,2024-06-09,2024-06-09,RECEIPTS  TRANSLATIONS MAY 2024,5,USER1,AUTOMATED ENTRY,2024,6,9,Sunday,True,0,6.66,0,8217,38086,31,0,2801,6172512.304013386,670,0,0,0.16111561290982812,0
19281,8600002,-16.78,2024-09-04,2024-09-04,RECEIPTS  TRANSLATIONS AUG2024,8,USER1,AUTOMATED ENTRY,2024,9,4,Wednesday,False,0,16.78,0,8217,38086,30,0,3071,6172512.304013386,662,0,0,0.19589005691374894,0
158770,2400001,-5798.75,2024-07-04,2024-07-04,Charge INS  RECOVERY-INSURANCE,6,USER3,MANUAL ENTRY,2024,7,4,Thursday,False,0,5798.75,0,567,19499,30,0,310,93649.7543321324,2,1,3,0.17063728169435627,0
19312,8600001,-40136200.0,2024-10-03,2024-10-03,FAIR VALUE  ADJUSTMENTS  SEPT 2024,9,USER1,AUTOMATED ENTRY,2024,10,3,Thursday,False,0,40136200.0,1,190,38086,34,1,182,6172512.304013386,91,0,0,-0.07296946659634385,1
19124,402003,1714.21,2024-06-07,2024-06-07,REV JE0019123 ADVANCE RENT - MAY 2024,6,USER6,AUTOMATED ENTRY,2024,6,7,Friday,False,0,1714.21,0,948,1162,37,0,228,77803.0014004428,53,0,6,0.08208495407225269,0
19285,7050015,19.45,2024-09-05,2024-09-05,AUG24 GLIFE,8,USER1,AUTOMATED ENTRY,2024,9,5,Thursday,False,0,19.45,0,220,38086,11,0,83,6172512.304013386,36,0,0,0.21281414815636468,0
159409,200001,1058.84,2024-08-16,2024-08-16,Charge IOR  RECOVERY-INTEREST_RENTAL,8,USER3,MANUAL ENTRY,2024,8,16,Friday,False,0,1058.84,0,16177,19499,36,0,2598,93649.7543321324,12,1,3,0.19728514543193298,0
19189,402001,2167.45,2024-07-06,2024-07-06,BS TRANSLATION JUNE 2024,6,USER1,AUTOMATED ENTRY,2024,7,6,Saturday,True,0,2167.45,0,2249,38086,24,0,1289,6172512.304013386,31,0,0,0.1586645199801235,0
19216,200001,5753.17,2024-08-03,2024-08-03,IS TRANSLATIONS JULY 2024,7,USER1,AUTOMATED ENTRY,2024,8,3,Saturday,True,0,5753.17,0,16177,38086,25,0,3287,6172512.304013386,479,0,0,0.11553580694041443,0
158629,2320001,-67112.13,2024-06-28,2024-06-28,Charge CLN  RECOVERY-CLEANING,6,USER3,MANUAL ENTRY,2024,6,28,Friday,False,0,67112.13,0,369,19499,29,0,3030,93649.7543321324,1,1,3,0.16294288803992124,0
158942,200001,-81378.11,2024-07-30,2024-07-30,Cash Recpt REF  RECOVERY-REFUSE,7,USER3,MANUAL ENTRY,2024,7,30,Tuesday,False,0,81378.11,0,16177,19499,31,0,3160,93649.7543321324,52,1,3,0.1308841564531974,0
177505,400001,-71506.78,2024-10-07,2024-10-07,A/P Total Payables for 09/24,9,USER1,MANUAL ENTRY,2024,10,7,Monday,False,0,71506.78,0,2312,38086,28,0,2120,6172512.304013386,1,1,0,0.11457815115633707,0
175751,400001,-21278.94,2024-07-05,2024-07-05,A/P Total Payables for 08/24,8,USER1,MANUAL ENTRY,2024,7,5,Friday,False,0,21278.94,0,2312,38086,28,0,2228,6172512.304013386,1,1,0,0.18666877630779133,0
19130,310004,11.44,2024-06-09,2024-06-09,RECEIPTS  TRANSLATIONS MAY 2024,5,USER1,AUTOMATED ENTRY,2024,6,9,Sunday,True,0,11.44,0,6889,38086,31,0,2801,6172512.304013386,670,0,0,0.16144470882547163,0
19167,402003,2.89,2024-07-03,2024-07-03,REV JE0019166  ADVANCE RENT - JUNE 2024,7,USER1,AUTOMATED ENTRY,2024,7,3,Wednesday,False,0,2.89,0,948,38086,39,0,292,6172512.304013386,54,0,0,0.21302971314740393,0
159263,200001,29076.59,2024-08-16,2024-08-16,Charge RAT  RECOVERY-RATES,8,USER3,MANUAL ENTRY,2024,8,16,Friday,False,0,29076.59,0,16177,19499,26,0,2598,93649.7543321324,26,1,3,0.18179502231529027,0
19130,8600002,-1.92,2024-06-09,2024-06-09,RECEIPTS  TRANSLATIONS MAY 2024,5,USER1,AUTOMATED ENTRY,2024,6,9,Sunday,True,0,1.92,0,8217,38086,31,0,2801,6172512.304013386,670,0,0,0.16111561290982812,0
19131,310004,-889.49,2024-06-09,2024-06-09,MAY 2024 STAFF TRANSLATION,5,USER1,AUTOMATED ENTRY,2024,6,9,Sunday,True,0,889.49,0,6889,38086,26,0,2801,6172512.304013386,54,0,0,0.1663957244124008,0
158619,200001,-26387.09,2024-06-28,2024-06-28,Cash Recpt TUR  RENTAL-TURNOVER,6,USER3,MANUAL ENTRY,2024,6,28,Friday,False,0,26387.09,0,16177,19499,31,0,3030,93649.7543321324,33,1,3,0.19152238836610197,0
19189,8600002,607.64,2024-07-06,2024-07-06,BS TRANSLATION JUNE 2024,6,USER1,AUTOMATED ENTRY,2024,7,6,Saturday,True,0,607.64,0,8217,38086,24,0,1289,6172512.304013386,638,0,0,0.17299331928881412,0
172565,310001,-97825.41,2024-05-16,2024-05-16,A/P Cash Disbursed for checks,4,USER4,MANUAL ENTRY,2024,5,16,Thursday,False,0,97825.41,0,7685,4621,29,0,89,2101401.2366761686,1,1,4,0.07453843039765573,0
19334,8600002,50946.6,2024-10-07,2024-10-07,BS TRANSLATION SEPT  2024,9,USER1,AUTOMATED ENTRY,2024,10,7,Monday,False,0,50946.6,0,8217,38086,25,0,2120,6172512.304013386,734,0,0,0.12488468322979374,0
